lrd,lrg,epochs,SR_val,type,ticker,hid_g,hid_d,RMSE,MAE,SR_w scaled,PnL_w,Close-to-Open SR_w,Open-to-Close SR_w,Corr,Pos mn,Neg mn,narrow dist,narrow means dist,RMSE val,MAE val,PnL_w val,SR_w scaled val,Corr val,Pos mn val,Neg mn val
0.0001,0.0001,100.0,,PnL STD,KO,8.0,8.0,0.0082240505144,0.005311862565577,-1.9287706002439096,-9.557468645016788,-0.1221755460587922,-2.281446270723835,-0.1561432334009432,0.831511839708561,0.1684881602914389,False,False,0.0055137649178504,0.0039532012306153,0.560115795528149,0.1825888220222519,0.0114846083137194,0.8751139471285324,0.1248860528714676
0.0001,0.0001,100.0,,SR,KO,8.0,8.0,0.0193186216056346,0.016124865040183,0.0741687848884706,0.3838384857160363,1.1977791806653568,-0.7985977005817049,0.0653432725153092,0.8870673952641166,0.1129326047358834,False,False,0.0171800330281257,0.0146319167688488,4.1074167670559705,1.1594331991884614,0.0386098828511725,0.9152233363719234,0.0847766636280765
0.0001,0.0001,100.0,,SR MSE,KO,8.0,8.0,0.0084443688392639,0.005410261452198,1.3103842581332898,6.05196864408982,0.9836463596417118,0.5870892183626258,0.0277962399911353,0.5846994535519126,0.4153005464480874,False,False,0.0059114345349371,0.0042237341403961,4.655648618936539,1.3862140271129164,0.0602900617479556,0.5970829535095715,0.4029170464904284
0.0001,0.0001,100.0,,MSE,KO,8.0,8.0,0.0086408732458949,0.005289455410093,-0.2141170138240031,-0.9815787657253946,0.0810954430582273,-0.3011802423156602,-0.0782685846868125,0.5036429872495446,0.4963570127504553,False,False,0.005426843650639,0.0038185946177691,4.732265420203661,1.6192436137827892,0.1279158836756599,0.4311759343664539,0.568824065633546
0.0001,0.0001,100.0,,BCE,KO,8.0,8.0,0.0097835138440132,0.0059430315159261,0.7306770011813098,3.7267918453190494,0.5508618988900574,0.5271173242441537,-0.0348753714553504,0.5774134790528234,0.4225865209471767,False,False,0.0064523969776928,0.004572182893753,3.4134949878619536,1.3759904070390063,0.0885150184428361,0.6162260711030082,0.3837739288969918
0.0001,0.0001,100.0,,PnL,PEP,8.0,8.0,0.0060660308226943,0.0041482835076749,1.2103153915838571,2.695015286429631,1.3619415355702205,0.4371300789326266,0.1092207928725015,0.3979963570127504,0.6020036429872495,False,False,0.0053948448039591,0.0038797922898083,2.3868085261515892,1.6564003736650532,0.0748499021660532,0.4165907019143117,0.5834092980856882
0.0001,0.0001,100.0,,PnL MSE,PEP,8.0,8.0,0.0058883186429739,0.0040552821010351,1.7065100914239504,4.030709925535151,0.9928398075098478,1.2764192241142596,0.1854204789280951,0.4499089253187613,0.5500910746812386,False,False,0.0053181434050202,0.0038614082150161,3.3079446267513353,2.4401606696313194,0.1171479702113525,0.4612579762989973,0.5387420237010028
0.0001,0.0001,100.0,,PnL MSE STD,PEP,8.0,8.0,0.0057132672518491,0.0038359025493264,1.5053071142228611,4.198540142745811,0.7263658700801572,1.3101440564543512,0.1723142376341901,0.4143897996357013,0.5856102003642987,False,False,0.0051447879523038,0.0035973277408629,0.6312431708304551,0.4180600706966632,0.0274357492875782,0.4393801276207839,0.5606198723792161
0.0001,0.0001,100.0,,PnL MSE SR,PEP,8.0,8.0,0.0096523193642497,0.0070741572417318,3.4050855484743168,14.747057616547808,1.2916883377612605,2.934095766473649,0.1803467057602965,0.4626593806921675,0.5373406193078324,False,False,0.0091982223093509,0.0069335079751908,9.022789336795354,2.3308294642744256,0.1218024835413445,0.4703737465815861,0.5296262534184139
0.0001,0.0001,100.0,,PnL SR,PEP,8.0,8.0,0.0057751289568841,0.0039389710873365,2.6552515811276813,9.603179150863204,0.8135382559708548,2.2947750928395627,0.193778351745085,0.4499089253187613,0.5500910746812386,False,False,0.0051864660345017,0.0036857039667665,6.613660694473851,2.3710554700236295,0.1193323037567626,0.4703737465815861,0.5296262534184139
0.0001,0.0001,100.0,,PnL STD,PEP,8.0,8.0,0.5152623057365417,0.512578010559082,0.021789658818973,0.1038048951352228,0.452500078251402,-0.2523836446763468,0.0773354626388504,1.0,0.0,False,False,0.5152039527893066,0.5125643610954285,0.9046993451396914,0.2141403577701847,0.1228095196725502,1.0,0.0
0.0001,0.0001,100.0,,SR,PEP,8.0,8.0,0.7680777907371521,0.7669472694396973,0.021789658818973,0.1038048951352228,0.452500078251402,-0.2523836446763468,0.1377805953584111,1.0,0.0,False,False,0.7687202095985413,0.7678818702697754,0.9046993451396914,0.2141403577701847,0.0873441145737856,1.0,0.0
0.0001,0.0001,100.0,,SR MSE,PEP,8.0,8.0,0.0103084649890661,0.0086180241778492,1.3565495151822575,5.209148776335795,0.4523100492397809,1.2454489635621535,0.153296558119821,0.1010928961748633,0.8989071038251366,False,False,0.0103776389732956,0.0085745332762599,0.6045033688092754,0.1689985241702329,0.0309219382465103,0.0920692798541476,0.9079307201458524
